17520;15771;2024-06-01;7840036008594;DIENCIL 4 MG. CATEDRAL COMP.;3 ;;
17520;15771;2024-06-01;7840036008594;DIENCIL 4 MG. CATEDRAL COMP.;148 ;;
17521;15122;2024-03-01;7840036008587;DIENCIL 2 MG. CATEDRAL COMP.;8 ;;
17521;15122;2024-03-01;7840036008587;DIENCIL 2 MG. CATEDRAL COMP.;12 ;;
17536;2030090;2025-03-01;8433042003616;DISLEP 25 MG. SOL. INY.;1 ;;
17568;230530;2025-02-01;7840213027578;ALKA DIGEST GOTAS;48 ;;
17568;230530;2025-02-01;7840213027578;ALKA DIGEST GOTAS;2 ;;
17576;23023;2026-02-01;7840085001133;SEBRINAL FORTE CREMA;6 ;;
17579;00116;2024-09-01;7795368002201;LOUTEN T SOL. OFT. ESTERIL;4 ;;
17631;222808;2025-04-01;7795312108560;DULCOLAX GRAG.;3 ;;
17634;35031;2025-01-01;7840653003866;KANDIZOL 50 CAPS.;1 ;;
17635;36809;2025-03-01;7840653003873;KANDIZOL 150 CAPS.;3 ;;
17657;15814;2024-06-01;7840036008808;TRIMSUL SUSP.;10 ;;
17658;16314;2024-08-01;7840036008822;LORALER SUSP;1 ;;
17658;16314;2024-08-01;7840036008822;LORALER SUSP;270 ;;
17659;16222;2024-07-01;7840036008815;ANALER EXPECT. JBE.;141 ;;
17677;031912;2025-03-01;7800060039056;XOLOF D UNG. OFT.;1 ;;
17678;084682;2025-08-01;7800060038912;XOLOF D SUSP. OFT.;2 ;;
17717;17594;2025-03-01;7840036009973;VITASAN C 1 G NARANJA POLVO EFERV.;10 ;;
17717;17594;2025-03-01;7840036009973;VITASAN C 1 G NARANJA POLVO EFERV.;900 ;;
17771;38243;2024-06-01;7840653003774;PENBRONK SUSP. ORAL;4 ;;
17771;37208;2024-04-01;7840653003774;PENBRONK SUSP. ORAL;6 ;;
17771;38243;2024-06-01;7840653003774;PENBRONK SUSP. ORAL;1 ;;
17772;15637;2025-05-01;7840036008952;PREDNICORT 20 MG. COMP.;4 ;;
17772;15637;2025-05-01;7840036008952;PREDNICORT 20 MG. COMP.;30 ;;
17775;15592;2025-03-01;7840036008624;ZEBRON PLUS JBE.;7 ;;
17775;17592;2025-03-01;7840036008624;ZEBRON PLUS JBE.;36 ;;
17780;40437;2025-09-01;7840653003910;MERCILOP COMP.;2 ;;
17798;045292;2024-04-01;7800060409408;UNDERAN UNG.;8 ;;
17835;CVTV;2023-08-01;7800007650641;VIRONIDA 200 MG. SUSP. ORAL;2 ;;
17842;37431;2028-02-01;7840315113209;DOLANET COMP.;3 ;;
17842;37431;2028-02-01;7840315113209;DOLANET COMP.;39 ;;
17847;230031;2025-01-01;7840213028100;CARDIOTONIL 10 COMP.;6 ;;
17847;230031;2025-01-01;7840213028100;CARDIOTONIL 10 COMP.;6 ;;
17848;222731;2024-06-01;7840213028117;CARDIOTONIL 5 COMP.;2 ;;
17906;224897;2024-11-01;7840213027561;ALKA DIGEST COMP.;3 ;;
17934;220500;2027-05-01;7800026009222;DIXI 35 COMP. REC.;6 ;;
17934;220223;2027-03-01;7800026009222;DIXI 35 COMP. REC.;5 ;;
17940;220777;2024-07-01;7800026010877;KOPODEX 500 MG COMP. REC.;2 ;;
17995;16372;2024-11-01;7840036008976;TRICALSIL COMP;24 ;;
17996;14496;2023-12-01;7840036009027;SEVERAL FOLIC COMP. REC.;3 ;;
18000;15377;2024-04-01;7840036009034;AMIODAR COMP.;10 ;;
18000;15377;2024-04-01;7840036009034;AMIODAR COMP.;10 ;;
18001;17015;2025-12-01;7840036009010;PRURID JARABE;2 ;;
18031;13633;2025-07-01;301320201604;FLEET ENEMA SOL.;1 ;;
18086;15303;2024-03-01;7840036008884;CEXIMA 100 MG. SUSP. EXT.;4 ;;
18086;15303;2024-03-01;7840036008884;CEXIMA 100 MG. SUSP. EXT.;5 ;;
18123;221625;2024-04-01;7840213257241;APRIDAL 10 COMP.;1 ;;
18136;17589;2026-03-01;7840036009041;PRURID COMP.;3 ;;
18136;17589;2026-03-01;7840036009041;PRURID COMP.;40 ;;
18138;224213;2024-09-01;7840213030400;TEMISAR 80 COMP.;10 ;;
18138;224213;2024-09-01;7840213030400;TEMISAR 80 COMP.;6 ;;
18139;225596;2024-12-01;7840213030394;TEMISAR 40 COMP.;8 ;;
18179;222224;2025-05-01;7840213028216;CEREBROL 100 SOL. ORAL;2 ;;
18229;15917;2024-06-01;7840036009133;ANALER SOL. INY.;10 ;;
18244;00751;2025-07-01;7795368001501;ACRYLARM GEL OFTALMICO;3 ;;
18288;7761;2024-06-01;7795327060167;ACIFOL SOL. GOTAS;4 ;;
18297;16731;2024-10-01;7840036008969;PREDNICORT 20 MG. SUSP.;2 ;;
18297;16288;2024-08-01;7840036008969;PREDNICORT 20 MG. SUSP.;3 ;;
18297;16731;2024-10-01;7840036008969;PREDNICORT 20 MG. SUSP.;24 ;;
18304;2202793;2024-09-01;7840199080390;LEVOMIN GESIC COMP. REC.;4 ;;
18307;2203567;2024-12-01;7840199086521;KITADOL 200 PEDIATRICO SUSP.;9 ;;
18307;2203567;2024-12-01;7840199086521;KITADOL 200 PEDIATRICO SUSP.;50 ;;
18307;2203567;2024-12-01;7840199086521;KITADOL 200 PEDIATRICO SUSP.;20 ;;
18307;2203567;2024-12-01;7840199086521;KITADOL 200 PEDIATRICO SUSP.;5 ;;
18312;B005;2023-11-01;3400935003874;MEGAMYLASE 200 U.CEIP JBE.;1 ;;
18313;3794501D;2024-03-01;7842228000270;MEGAMYLASE 3000;5 ;;
18313;3794501E;2024-03-01;7842228000270;MEGAMYLASE 3000;10 ;;
18314;3794501F;2024-03-01;7842228000287;MEGAMYLASE 3000;12 ;;
18335;222162;2025-05-01;7840213029206;LEFLUX 20 COMP. REC.;2 ;;
18339;2203437;2025-11-01;7840199080383;BIOGRIP SOL. ORAL;3 ;;
18339;2203437;2025-11-01;7840199080383;BIOGRIP SOL. ORAL;6 ;;
18346;084482;2025-08-01;7800060114449;IPSON FORTE SUSP.;5 ;;
18380;16580;2024-09-01;7840036008785;ANALER CORT. JARABE;16 ;;
18380;16580;2024-09-01;7840036008785;ANALER CORT. JARABE;24 ;;
18399;044722;2024-08-01;7841134000640;FORTIETIC 1000 CAPS. BLANDAS;1 ;;
18411;2080003;2025-08-01;7803510000668;GINKGO MAX CAPS.;3 ;;
18411;2203073;2025-03-01;7803510000668;GINKGO MAX CAPS.;12 ;;
18413;2050008;2025-05-01;7803510000910;GINKGO MAX CAPS.;1 ;;
18419;71100;2025-02-01;310742006247;MENTHOLATUM CALORUB FORTE CREMA;6 ;;
18431;38014;2026-05-01;7840653004207;TRICOVAL ORAL 500 MG. COMP.;1 ;;
18435;03015223;2025-03-01;7795356990046;PENTOL OVULOS VAG.;1 ;;7848002840193
18444;93047;2024-07-01;7841141002279;VERAX 50 COMP. REC.;2 ;;
18451;16713;2024-10-01;7840036009249;PRICISTIN 300 CAPS.;8 ;;
18458;2202585;2025-08-01;7840199099231;ACTIZIM COMP. REC.;3 ;;
18468;223636;2024-08-01;7840213027370;AAS 81;5 ;;
18473;C0ST;2025-03-01;7790375252205;DIUREX A COMP.;2 ;;
18475;CXPD;2024-09-01;7790375252267;CARVEDIL 6.25 COMP.;1 ;;
18477;CWRY;2024-08-01;7790375252243;CARVEDIL 12,5 COMP.;6 ;;
18498;15177;2024-04-01;7840036009539;ACETAMOL GRIP COMP.;126 ;;
18498;16622;2024-10-01;7840036009539;ACETAMOL GRIP COMP.;1.000 ;;
18525;38380;2025-06-01;7840653004115;DISCAL 70 COMP.;1 ;;
18555;069402;2025-06-01;7800060411814;BLOX 16 COMP.;2 ;;
18557;16246;2024-08-01;7840036009393;LEVOPTIMID COMP.;3 ;;
18560;2301210;2025-01-01;7840199094212;HIPERCOR D COMP. REC.;1 ;;
18566;2203492;2027-11-01;7840199086545;KITADOL GEL;21 ;;
18574;035002;2025-03-01;7800060411920;BLOX D 16/12,5 COMP.;1 ;;
18578;223653;2024-04-01;7840213029626;NIMOCEREBROL COMP. REC.;6 ;;
18580;6059199;2025-04-01;7842228000249;VASTAREL MR COMP. LIB. MOD.;4 ;;
18586;27296;2024-11-01;7840315224868;MILORIX HC CREMA;12 ;;
18593;230158;2026-03-01;7841134000046;ALGILEM GESIC COMP. REC.;25 ;;
18658;2201506;2024-03-01;7840199099354;INFRATEN 20 MG. COMP. RAN.;3 ;;
18658;2201566;2024-03-01;7840199099354;INFRATEN 20 MG. COMP. RAN.;96 ;;
18662;29114;2024-04-01;7840653004276;CECAN POLVO P/ SUSP. EXT.;5 ;;
18662;29212;2024-04-01;7840653004276;CECAN POLVO P/ SUSP. EXT.;1 ;;
18664;38654;2025-07-01;7840653004320;INDURIT FORTE COMP. RAN.;4 ;;
18665;38659;2025-07-01;7840653004313;INDURIT COMP.;1 ;;
18669;230582;2025-02-01;7840213030424;TEMISAR PLUS 80 COMP.;5 ;;
18670;230010;2025-01-01;7840213030417;TEMISAR PLUS 40 COMP.;2 ;;
18742;222579;2024-06-01;7840213030387;TAAC SOL. TOPICA;1 ;;
18742;225242;2024-10-01;7840213030387;TAAC SOL. TOPICA;3 ;;
18793;2201861;2024-04-01;7840199110349;TORVA 20 COMP. REC.;2 ;;
18794;2203190;2024-11-01;7840199110332;TORVA 10 COMP. REC.;5 ;;
18812;33753;2024-11-01;7840653004788;CLONIDOX COMP. REV.;4 ;;
18821;17007;2024-12-01;7840036009560;FLUTIXONA SUSP. NASAL;7 ;;
18841;16668;2024-10-01;7840036009577;ONICOZOL CAPS.;4 ;;
18859;220618;2025-06-01;7800026050019;FEMELLE COMP. REC.;9 ;;
18865;13956;2023-08-01;7840036009607;ROSULIP 5 MG. COMP. REC.;1 ;;
18867;14473;2024-11-01;7840036009621;ROSULIP 20 MG. COMP. REC.;8 ;;
18868;15757;2025-06-01;7840036009614;ROSULIP 10 MG. COMP. REC.;5 ;;
18868;15757;2025-06-01;7840036009614;ROSULIP 10 MG. COMP. REC.;12 ;;
18873;220315;2025-04-01;7800026025314;ESTIMEX 10 MG. COMP. REC.;2 ;;
18911;15976;2024-07-01;7840036009850;FINIDOL GRIP COMP.;2.000 ;;
18948;15762;2025-06-01;7840036009379;ALERMAX COMP.;10 ;;
18948;15762;2025-06-01;7840036009379;ALERMAX COMP.;20 ;;
18962;0512205;2025-05-01;7840274002064;XETIN 3.125 MG. COMP.;4 ;;
18962;0522206;2025-06-01;7840274002064;XETIN 3.125 MG. COMP.;1 ;;
18969;42883;2026-02-01;7840653004443;BANES 200 SUSP. ORAL;24 ;;
18969;42883;2026-02-01;7840653004443;BANES 200 SUSP. ORAL;7 ;;
18998;116251;2024-11-01;7800060116658;DUALTEN 12.5 MG. COMP.;2 ;;
19042;001-22;2025-06-01;14043061036;CARBOD ACNE JABON ANTIACNEICO;1 ;;
19049;132-21;2024-07-01;14043061039;CARBOD ZNP JABON ANTISEBORREICO;2 ;;
19093;211920;2024-05-01;7840213028285;CINALENT COMP.;5 ;;
19134;2021;2025-07-01;7793742003264;DERMAGLOS SOLAR F65 RA PANTALLA TOTAL;4 ;;
19134;2013;2025-06-01;7793742003264;DERMAGLOS SOLAR F65 RA PANTALLA TOTAL;1 ;;
19134;2020;2025-07-01;7793742003264;DERMAGLOS SOLAR F65 RA PANTALLA TOTAL;1 ;;
19134;2016;2027-07-01;7793742003264;DERMAGLOS SOLAR F65 RA PANTALLA TOTAL;1 ;;
19143;0380;2025-05-01;7793742004018;BUSHI CREMA;4 ;;
19166;15548;2024-05-01;7840036009867;FINIDOL GRIP SUSP.;1 ;;
19166;15548;2024-05-01;7840036009867;FINIDOL GRIP SUSP.;216 ;;
19216;2203142;2024-11-01;7840199110325;PROSTAR 0.4 CAPS. LIB. CONTROL.;5 ;;
19219;EBJR;2025-04-01;7800007739032;SIMPERTEN D 100MG./25MG. COMP. REC.;2 ;;
19220;DTZD;2024-07-01;7800007383266;SIMPERTEN 50 COMP. REC.;4 ;;
19220;DVSJ;2024-10-01;7800007383266;SIMPERTEN 50 COMP. REC.;30 ;;
19269;2212087;2024-12-01;7848003000275;MATERNENE JBE.;5 ;;
19269;2212087;2024-12-01;7848003000275;MATERNENE JBE.;9 ;;
19271;220695;2024-09-01;7841134000541;ETICARD 32MG;1 ;;
19277;072512;2024-07-01;7800060118782;ALEXIA FORTE COMP. REC.;3 ;;
19288;90870;2023-10-01;7841141002170;ULTRANEURAL� 300 COMP. REC.;1 ;;
19335;220587;2024-06-01;7800026065105;CAPRIMIDA D FORTE  CAPS.;5 ;;
19335;220941;2024-08-01;7800026065105;CAPRIMIDA D FORTE  CAPS.;8 ;;
19335;220587;2024-06-01;7800026065105;CAPRIMIDA D FORTE  CAPS.;10 ;;
19371;MGZS100;2024-06-01;7798029236007;EVRA PARCHES TRANSDERMICOS N. V.;4 ;;
19372;2202835;2024-11-01;7840199100548;ESOMEP 20;6 ;;
19372;2202835;2024-11-01;7840199100548;ESOMEP 20;2 ;;
19402;28926;2024-05-01;7840653004344;OFTALMOL LAGRIMAS SOL. OFT. EST.;3 ;;
19403;37856;2024-06-01;7840653004160;OFTALMOL T SOL. OFT. EST.;1 ;;
19404;41379;2024-11-01;7840653004184;OFTALMOL TDN SOL. OFT.;1 ;;
19405;37634;2024-06-01;7840653004337;OFTALMOL TD SOL. OFT. EST.;1 ;;
19457;2204030;2024-04-01;715023;HONGOTOPIC FEM CREMA VAG.;9 ;;
19460;16300;2024-08-01;7840036009768;LEVOPTIMID SOL. GOT.;2 ;;
19476;T-2324;2025-08-01;7840199120034;DIVALP 500 COMP. REC L.C.;4 ;;
19525;2202151;2024-06-01;7840199100777;BIOVITAN FOLIC COMP.;1 ;;
19557;42362;2026-01-01;7840653004467;Z MOL 1 G. COMP.;25 ;;
19557;42362;2026-01-01;7840653004467;Z MOL 1 G. COMP.;10 ;;
19568;42356;2027-01-01;7840653001251;Z MOL 750 MG. COMP.;10 ;;
19569;2302006;2025-02-01;7848003000367;VAG-L JABON LIQ.;2 ;;
19587;220659;2026-07-01;7800026005989;FEMELLE 20 COMP. REC.;6 ;;
19638;C57056;2025-09-01;7840282034132;GLU GUAYAKI G-4 COMP.;3 ;;
19694;92049;2024-02-01;7841141000763;CLINFOL DUO OVULOS VAG.;3 ;;
19725;17045;2025-02-01;7840036009737;FEMITINE COMP. REC.;10 ;;
19725;17045;2025-02-01;7840036009737;FEMITINE COMP. REC.;30 ;;
19746;39215;2024-07-01;7840653004634;HOPENOR 40 MG. COMP. REVES.;1 ;;
19750;16842;2024-11-01;7840036102858;TRICALSIL D3 COMP.;9 ;;
19757;069182;2024-06-01;7800060115767;DEPRAX 100 MG. COMP. REC.;1 ;;
19758;104721;2024-10-01;7800060113206;DEPRAX COMP. REC.;1 ;;
19765;00065;2024-10-01;7795345012469;SERTAL COMPUESTO FORTE COMP. REC.;4 ;;
19786;222053;2024-05-01;7840213035580;CEREBROL 500 COMP. REC.;12 ;;
19805;IL21222;2023-11-01;7841134003191;FLUTEROL 125 SUSP. AEROSOL;6 ;;
19810;17024;2024-12-01;7840036010078;FINIDOL 800 A.S. COMP. DE ACCION SOSTENI;150 ;;
19835;MB256-0;2024-06-01;7795378003595;T4 BAGO 100 MCG. - COMP. TRIRRANU.;14 ;;
19835;MB256-0;2024-06-01;7795378003595;T4 BAGO 100 MCG. - COMP. TRIRRANU.;100 ;;
19865;220355;2024-05-01;7841134003283;CRONOVAL JBE.;2 ;;
19871;22524;2025-07-01;7840085001218;UROTOINA PEDIATRICA SUSP.;2 ;;
19896;2301466;2025-03-01;7840199110448;EXTRAFER SOL. GOTAS ORALES;6 ;;
19907;068822;2025-06-01;7800060036895;TIOF PLUS SOL. OFTAL.;14 ;;
19908;2301421;2025-04-01;7840199086613;EXTRAFER JBE.;7 ;;
19908;2301421;2025-04-01;7840199086613;EXTRAFER JBE.;3 ;;
19915;00301;2024-07-01;7795368002607;TOPTEAR SOL. OFT. ESTERIL;10 ;;
19944;41797;2025-11-01;7840653004641;CONTEX NOVO -POLV. P/ SUSP. EXTE.;2 ;;
19945;41734;2025-11-01;7840653004504;CORTAGRIP JBE.;43 ;;
19945;41734;2025-11-01;7840653004504;CORTAGRIP JBE.;4 ;;
19971;0312;2025-05-01;7793742005039;DERMAGLOS FACIAL LECHE DE LIMPIEZA ACT.;1 ;;
19973;2203435;2024-11-01;7840199110523;ISTONIL COMP.;2 ;;
19974;222456;2024-06-01;7840213034798;FERROSOL B12 JBE.;1 ;;
19979;220741;2025-09-01;7841134003238;ORIZON 3 COMP. REC.;6 ;;
19981;1416216;2024-06-01;7840036009485;ACNECUR CAPS. BLANDAS;4 ;;
19990;02006;2025-07-01;7730698005676;ELTOVEN 2 MG. COMP. REC.;2 ;;
20013;92401;2024-05-01;7841141001456;IDENA COMP. REC.;9 ;;
20018;EAVW;2025-03-01;7800007672964;NEO ALERTOP COMP. REC.;2 ;;
20030;6062258;2025-08-01;3594454400686;PRETERAX 5MG/1,25MG COMP. RAN.;2 ;;
20044;16916;2025-11-01;7840036010306;EPLERONE 25 -COMP.;5 ;;
20049;02021;2025-07-01;7730698007083;SECLODIN 100 COMP.;2 ;;
20093;16411;2024-08-01;7840036010115;TOPIRATO 50 COMP.;1 ;;
20094;16414;2024-08-01;7840036010122;TOPIRATO 100 MG. COMP.;5 ;;
20098;16997;2025-11-01;7840036010276;NOVLEN 60 COMP. REC.;1 ;;
20126;42723;2025-02-01;7840653004689;BILDREN 250 MG. POLV. P/ SUSP. EXT.;3 ;;
20145;1132209;2024-09-01;7840274607658;DRONOL JABON;20 ;;
20145;1142209;2024-09-01;7840274607658;DRONOL JABON;2 ;;
20149;37562;2026-05-01;7840653004757;TRINALER SUSP. ORAL;5 ;;
20151;16880;2025-11-01;7840036010399;LIPAREX DUO FORTE COMP.REC.;3 ;;
20155;2201507;2024-03-01;7840199094168;HIPERCOR COMP. REC.;4 ;;
20155;2201507;2024-03-01;7840199094168;HIPERCOR COMP. REC.;10 ;;
20176;2302008;2025-02-01;7848003000305;NICORIN SOL. GOTAS;5 ;;
20205;0407223;2025-04-01;7842228000409;TALKID - POLVO;15 ;;
20209;68041;2023-06-01;7841141000053;COLMIBE 20 COMP.;1 ;;
20223;2F623A;2024-01-01;7840000202232;APIDRA SOL.INY.;1 ;;7795312020770
20231;2202796;2024-09-01;7840199099422;MARSIN 150 CAPS.;4 ;;
20235;222005;2024-05-01;7840213034064;NOVERTIN 8 -COMP.;2 ;;
20248;38600;2025-06-01;7840653004719;ACID 500 - COMP. REV.;5 ;;
20248;38600;2025-06-01;7840653004719;ACID 500 - COMP. REV.;5 ;;
20251;225569;2024-12-01;7840213033982;A3 CPTO. NF - SUSP. ORAL;10 ;;
20273;NX22526;2024-07-01;7800026005392;PROGENDO 200 MG. CAPS. BLANDAS;6 ;;
20273;NX22514;2024-02-01;7800026005392;PROGENDO 200 MG. CAPS. BLANDAS;1 ;;
20273;NX22514;2024-02-01;7800026005392;PROGENDO 200 MG. CAPS. BLANDAS;16 ;;
20274;057352;2024-05-01;7800060015210;TRIM COMP. REC. DE LIB. PROLONG.;2 ;;
20274;073002;2024-07-01;7800060015210;TRIM COMP. REC. DE LIB. PROLONG.;2 ;;
20276;092301;2024-09-01;7800060115330;DOLOVERINA COMP. REC. DE LIB. PROLONG.;1 ;;
20278;2202328;2024-06-01;7840199075105;RHEUMAZIN FORTE -GEL;7 ;;
20324;34285;2024-11-01;7840653004665;HOPENOR PLUS -COMP. REV.;2 ;;
20325;41881;2025-11-01;7840653004429;LOMED -JBE.;2 ;;
20326;40438;2025-09-01;7840653004733;LOMED COMP. REV.;5 ;;
20330;220819;2024-10-01;7841134005539;ETICARD D COMP;2 ;;
20359;22B190;2027-02-01;3401360120006;RUBORIL EXPERT M;2 ;;
20373;DZYZ;2025-02-01;7800007667021;VALAPLEX 80 MG. - COMP. REC.;1 ;;
20410;056501;2025-05-01;7800060007130;CIPROVAL COMP. REC.;3 ;;
20471;27250;2024-11-01;7840315224394;BRONQUISEDAN MIEL Y LIMON JBE.;6 ;;
20508;220800;2024-10-01;7841134007137;PLUSANE CALCIO D3 COMP. MAST.;3 ;;
20513;058222;2025-05-01;7800060036970;MOXOF SOL. OFT.;13 ;;
20514;110572;2024-11-01;7800060113985;RINOVAL 50 MCG. SUSP. P/ NEB.;13 ;;
20561;222361;2025-06-01;7840213257272;LAYAX COMP.;2 ;;
20564;2202891;2024-09-01;7840199110547;GLIMECAP 4 MG. COMP. REC.;13 ;;
20565;2202896;2024-09-01;7840199110530;GLIMECAP COMP. REC.;1 ;;
20575;CZ6K;2024-12-01;7790375251567;DIUREX 25 COMP.;2 ;;
20584;16224;2024-08-01;7840036010498;ANALER FORTE EXPECTORANTE JARABE;7 ;;
20584;16224;2024-08-01;7840036010498;ANALER FORTE EXPECTORANTE JARABE;141 ;;
20600;230312;2026-01-01;7840213034606;GASTIFLAT PLUS COMP. REC.;2 ;;
20614;36430;2025-03-01;7840653004818;LOI COMP. REV.;2 ;;
20627;223002;2024-07-01;7840213035535;DAXIPEN 3000 COMP. REC.;8 ;;
20627;223002;2024-07-01;7840213035535;DAXIPEN 3000 COMP. REC.;5 ;;
20627;223002;2024-07-01;7840213035535;DAXIPEN 3000 COMP. REC.;20 ;;
20634;16646;2024-09-01;7840036010405;CLINTEX CAPS. BLANDAS VAGINALES;5 ;;
20638;223275;2025-07-01;7840213035627;HIDRAMIL 50 COMP.;15 ;;
20639;230119;2025-01-01;7840213035559;DAXIPEN 1000 JARABE;15 ;;
20639;223818;2024-08-01;7840213035559;DAXIPEN 1000 JARABE;24 ;;
20639;223818;2024-08-01;7840213035559;DAXIPEN 1000 JARABE;2 ;;
20639;230119;2025-01-01;7840213035559;DAXIPEN 1000 JARABE;1 ;;
20644;220173;2024-03-01;7841134005423;VITADROL - SOL. BEBIBLE;1 ;;
20665;37361;2025-01-01;7840315122430;ADERMICINA BEBE CREMA;                                      5;;
20673;92684;2024-09-01;7730979097802;SUPRACAM FLEX COMP.;6 ;;
20693;37423;2025-02-01;7840315224400;XICANIL GEL;16 ;;
20730;3584;2027-04-01;8470009653767;VENOSMIL CAPS.;2 ;;
20730;3566;2027-01-01;8470009653767;VENOSMIL CAPS.;1 ;;
20777;069222;2024-06-01;7840000207770;NEURUM 75 CAPS.;2 ;;7800060162686
20802;47108;2025-06-01;7792183487329;DANANTIZOL 20 COMP. RAN.;9 ;;
20808;24765;2023-11-01;7840653004887;BENZIDOL COMP. REV.;7 ;;
20821;224543;2024-10-01;7840213261743;PROTEIMAR CAPS.;7 ;;
20821;224543;2024-10-01;7840213261743;PROTEIMAR CAPS.;14 ;;
20834;223500;2024-08-01;7840213036396;PROFENOL FEM COMP. REC.;1 ;;
20840;098282;2024-09-01;7800060414242;MUXELIX JBE.;5 ;;
20841;221864;2024-05-01;7840213036297;AFOLIC 5 COMP. REC.;10 ;;
20842;225082;2024-11-01;7840213036341;AFOLIC GOTAS;6 ;;
20843;224984;2024-11-01;7840213036310;AFOLIC 10 COM. REC.;7 ;;
20843;224984;2024-11-01;7840213036310;AFOLIC 10 COM. REC.;12 ;;
20843;224984;2024-11-01;7840213036310;AFOLIC 10 COM. REC.;10 ;;
20851;94094;2024-05-01;7841141004402;MOVENS DUO POLV. P/ REC. SOL. ORAL;5 ;;
20853;DMSN;2024-02-01;7800007697523;ASVENTOL 10 MG. COMP.;1 ;;
20860;2301301;2026-02-01;7841617000297;DERMOLIN MIC JABON;5 ;;
20864;231489;2025-04-01;7840213036228;CITRUMAX SOL. BEB.;3 ;;
20864;231489;2025-04-01;7840213036228;CITRUMAX SOL. BEB.;5 ;;
20869;230104;2026-02-01;7841134008967;LEVETAM 500 COMP. REC.;1 ;;
20869;230104;2026-02-01;7841134008967;LEVETAM 500 COMP. REC.;6 ;;
20912;037-21;2024-06-01;14043061045;CARBOD CALM;1 ;;
20958;220833;2024-10-01;7841134000336;CITOL PLUSVITA SOL. OFT.;8 ;;
20979;45267MC;2024-06-01;7841737000719;VASOMOTAL 24 MG. COMP.;5 ;;
20982;220971;2024-12-01;7841134007281;CLORUSOL;1 ;;
20991;17011;2025-12-01;7840036010504;RHINO MAR SOL. GOTAS;60 ;;
20991;17011;2025-12-01;7840036010504;RHINO MAR SOL. GOTAS;13 ;;
20991;17011;2025-12-01;7840036010504;RHINO MAR SOL. GOTAS;11 ;;
21012;2202082;2024-08-01;7840199086699;KITADOL FEM COMP. REC.;2 ;;
21012;2203155;2024-11-01;7840199086699;KITADOL FEM COMP. REC.;2 ;;
21012;16222;2024-07-01;7840199086699;KITADOL FEM COMP. REC.;7 ;;
21027;C56220;2024-06-01;7840282034675;CONTRATOS ADULTO JARABE;3 ;;
21028;C56216;2024-06-01;7840282034644;CONTRATOS PEDRIATICO JARABE;1 ;;
21040;47014;2025-06-01;7792183105667;PROPRANOLOL 40 MG. GADOR COMP.;2 ;;
21127;40063;2025-08-01;7840653004856;PENBRONK 20 MG. COMP. RAN. REV.;1 ;;
21131;69985;2025-06-01;7841141002606;PREBICTAL 75 CAPS.;2 ;;
21186;21365;2024-08-01;7795312108317;ENTEROGERMINA SUSP. ORAL;10 ;;
21186;21365;2024-08-01;7795312108317;ENTEROGERMINA SUSP. ORAL;1 ;;
21207;C57602;2024-11-01;7840282034248;CURADENTOL SOL. SPRAY;6 ;;
21212;00065;2025-09-01;7795368054941;ATERGIT SOL. OFT.;1 ;;
21286;17151;2025-03-01;7840036010641;LAXOSAN SOL.;1 ;;
21287;16226;2024-08-01;7840036010665;FINIDOL FLEX COMP. REC.;20 ;;
21304;16160;2024-08-01;7840036010412;NEVICAR 5MG;9 ;;
21304;16160;2024-08-01;7840036010412;NEVICAR 5MG;5 ;;
21304;17032;2024-12-01;7840036010412;NEVICAR 5MG;60 ;;
21317;15773;2024-06-01;7840036010689;CARDIOSAN 80 COMP. REC.;5 ;;
21317;16773;2024-05-01;7840036010689;CARDIOSAN 80 COMP. REC.;183 ;;
21320;220018;2024-01-01;7841134006321;ALGILEM SOL. OFT.;1 ;;
21328;93170;2024-08-01;7730979090605;CABERTRIX COMP.;1 ;;
21369;2301020;2025-01-01;7840199090757;ALERCROM CREMA;2 ;;
21372;40252;2025-09-01;7840653004948;DISEMID 75MG. CAPSULAS;1 ;;
21399;0049;2024-02-01;7793742006401;BETASALIC UNGUENTO;1 ;;
21408;16520;2024-09-01;7840036010474;GLUCOITIN MAX POLVO SOLUBLE;1 ;;
21410;16066;2024-07-01;7840036010849;GLUCOITIN POLVO;3 ;;
21411;15796;2024-06-01;7840036011167;IOP JABON LIQUIDO;5 ;;
21412;16441;2026-09-01;7840036011174;IOP SOLUCION;1 ;;
21412;16441;2026-09-01;7840036011174;IOP SOLUCION;15 ;;
21416;202183A;2025-03-01;4048846001313;MICARDIS PLUS 80 MG/ 25 MG COMP. DOBLE CAPA;1 ;;
21427;92936;2024-07-01;7730979090810;DOLO MOVENS POLV;12 ;;
21427;92935;2024-07-01;7730979090810;DOLO MOVENS POLV;6 ;;
21449;0099;2024-08-01;7793742002144;ACIFUSIN B CREMA;1 ;;
21466;2209992;2024-10-01;7840199098968;MARSIN 100 CAPS.;8 ;;
21499;15864;2024-06-01;7840036010429;POLIGRAM 500 COMP. REC.;15 ;;
21537;2202266;2026-06-01;7840199086767;KITADOL 600 COMP. REC.;8 ;;
21537;2202266;2026-06-01;7840199086767;KITADOL 600 COMP. REC.;14 ;;
21537;2202266;2026-06-01;7840199086767;KITADOL 600 COMP. REC.;34 ;;
21598;35027;2025-01-01;7840653005051;PENBRONK 5 MG. COMP. RAN. REV.;4 ;;
21607;220745;2024-07-01;7800026003381;NIMICOR 40 MG. COMP.;2 ;;
21615;1286;2024-07-01;7842228000157;STIMOL SOL. BEBIBLE;4 ;;
